"number","title","body","createdAt","updatedAt","Duration time (Days)","Completion time (Days)","pipelineIssue.pipeline.name","labels.nodes","zenhubLabels.nodes","repository.name","parentZenhubEpics.nodes","assignees.nodes","zenhubAssignees.nodes","comments.nodes","Days from Creation"
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4415","英语UI下部分bot的名字或者描述存在未翻译现象","<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3FjQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e535ba29603111408a0954d9e5853a8c5d1793b2/image.png"" alt=""image.png"" />

<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3VjQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1b74481faaf1bacb45ac59708227fcb758fabb9a/image.png"" alt=""image.png"" />

<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3ljQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dfedb13d471cc4b623578eb19a53a81f4665dff3/image.png"" alt=""image.png"" />

<img width=""513"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzJjQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8dfcc3195226b223c08cb8b97af25cd12e6da824/image.png"" alt=""image.png"" />

预期结果：
预期是全部翻成英文展示","2024-06-28 15:52:58","2024-06-28 15:54:30",24,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'prod issue'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'vinstic'}","[]",23.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4432","表单上传图片 图片格式为jfif 展示可以上传 点击后没有效果！","## 问题描述

- **具体问题**：
表单上传图片 图片格式为jfif 展示可以上传 点击后没有效果！
- **操作步骤**：
1.存在一个格式为jfif的图片
2.去到bot https://app.myshell.ai/bot/fQray2/1711178460
3.点击button clay
4.图片上传选择jfif的图片
- **期望结果**：
上传成功或者选择的时候置灰不让选择
- **实际结果**：
选择图片后没效果

## 环境信息

- **操作系统**：Windows 10
- **浏览器/应用版本**：Chrome
- **设备信息**：PC

## 时间戳

- **发生时间**：2024/7/3

## 频率

- **问题频率**：必现

## 用户信息

- **钱包地址**：XXX

## 网络情况

- **网络类型**：XXX
- **网络请求详情**：XXX

## 附件

- **屏幕截图/视频**：

[Private Zenhub Video](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDJzQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3b02fe9485db092bd3edd2b9c62aa88da11c6796/QQ202473-11139.mp4)



## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填","2024-07-03 10:58:40","2024-07-03 11:02:09",19,"","New Issues","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'maoshuyu666'}","[]",19.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4611","删除二次确认弹窗样式调整","删除消息的二次确认弹窗以及清空聊天记录的二次确认弹窗样式改为通知提示类的弹窗

当前实现：
 <img width=""1200"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWJJQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e57bf79d7ed301a26e3cd80bb5c1b015895752c3/Arc%202024-07-10%2012.04.36.png"" alt=""Arc 2024-07-10 12.04.36.png"" />

预期：
<img width=""938"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWZJQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--63e437246a23a341ba45d851dbfdf088528f4165/Figma%202024-07-10%2012.04.04.png"" alt=""Figma 2024-07-10 12.04.04.png"" />
","2024-07-10 12:06:30","2024-07-10 12:06:30",12,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",12.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4625","全局toast提示样式调整","当前实现效果：
<img width=""602"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLy9JQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d20909e2e560f01cc0048d1c24b5584a9a2414c4/image.png"" alt=""image.png"" />
预期效果：
<img width=""710"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd0xKQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fc9d2f8a61638a5fa2a20cb41abd241e78b1a826/image.png"" alt=""image.png"" />
需统一成这种组件

效果图链接：
https://www.figma.com/design/6Rq4QhPvwxe3TytjB7ZVS0/Design-System?node-id=7450-23919&t=B0vtkqgePaFcjNjj-1","2024-07-10 15:49:11","2024-07-10 15:49:33",12,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",11.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4720","【产品反馈_7/12】移动端(IOS)H5页，""https://docs.myshell.ai/tokenomics""该页没正常渲染","## 问题描述

- **具体问题**：
移动端(IOS)H5页，""https://docs.myshell.ai/tokenomics""该页没正常渲染
- **操作步骤**：
1、移动端(IOS)H5页，进入该""https://docs.myshell.ai/tokenomics""页面；
2、查看页面底部图案是否被正常渲染
预期结果：底部图案被正常渲染
- **实际结果**：
底部文案未被正常渲染
## 环境信息

- **浏览器/应用版本**：Safari 
- **设备信息**：苹果

## Slack 链接：[https://myshellhq.slack.com/archives/C05KCDVJY7K/p1720407359605419](https://myshellhq.slack.com/archives/C05KCDVJY7K/p1720746904319779)

## 时间戳

- **发生时间**：2024/07/12

## 频率

- **问题频率**：必现
## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：WIfi

## 附件

- **屏幕截图/视频**：

<img width=""1031"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0xUQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dba160db1bbf4102250be129436667a420e250a3/image.png"" alt=""image.png"" />


- **原因描述**：[开发说明BUG产生的原因]-必填

","2024-07-12 09:36:48","2024-07-12 09:36:48",10,"","New Issues","[]","{'name': 'bug'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Sunny'}","[]",10.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4768","积分扣除提示弹窗样式调整","改为新的样式：
https://www.figma.com/design/MlkiGTa62Azfv7Fh35VPnA/Reward-center?node-id=4498-136045&t=u4vgYo1NrizPenju-1","2024-07-12 18:08:31","2024-07-12 18:08:31",10,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'maoshuyu666'}","[]",9.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4819","【产品反馈_7/13】Bot 欢迎语下方的 button 显示有误，未根据消息宽度自适应","## 问题描述

- **具体问题**：
Bot 欢迎语下方的 button 显示有误，未根据消息宽度自适应
- **操作步骤**：
1、进入 Bot 聊天页，选择对应的 Bot;
2、进入内页后，查看该 Bot 欢迎语下方的 button 显示；
预期结果：根据消息宽度自适应
- **实际结果**：
未根据消息宽度自适应
## 环境信息

- **浏览器/应用版本**：Chrome
- **设备信息**：PC

## Slack 链接：https://myshellhq.slack.com/archives/C05KCDVJY7K/p1720882369880909

## 时间戳

- **发生时间**：2024/07/13

## 频率

- **问题频率**：必现

## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：Wifi

## 附件

- **屏幕截图/视频**：

<img width=""1455"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGZhQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4a3ec083eaca2895dc05ebfe3db32471f235a22d/image.png"" alt=""image.png"" />

Bot 链接：https://myshellhq.slack.com/archives/C05KCDVJY7K/p1720943656197209?thread_ts=1720882369.880909&cid=C05KCDVJY7K

- **原因描述**：[开发说明BUG产生的原因]-必填

","2024-07-15 10:25:26","2024-07-15 10:25:26",7,"","New Issues","[]","{'name': 'bug'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}","[]",7.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4820","兑换二次确认弹窗样式调整","当前实现：
<img width=""1280"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNlhhQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--56f06298e040e483070d29b019dbb09040c2558d/Slack%202024-07-15%2011.09.25.png"" alt=""Slack 2024-07-15 11.09.25.png"" />


预期效果：
改用通知提示类的弹窗
<img width=""1160"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmJhQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4626feca30f1807b448ed3d611e2068a145722df/Figma%202024-07-15%2011.09.08.png"" alt=""Figma 2024-07-15 11.09.08.png"" />
","2024-07-15 11:10:59","2024-07-15 11:10:59",7,"","New Issues","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'maoshuyu666'}","[]",7.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4835","[主流程回归]-与bot视频聊天 当没有电量后,自动结束,说话依然在监听,并且bot依然回复,耳机也有声音！","


## 问题描述

- **具体问题**：
视频通过 当没有电量后,自动结束,说话依然在监听,并且bot依然回复,耳机也有声音！
- **操作步骤**：
1.与bot https://app-test.myshell.ai/zh/chat/342 进行视频通过
2.直到语音结果自动退出
3,继续说话
- **期望结果**：用户期望看到的结果。
- **实际结果**：实际出现的结果。
[Private Zenhub Video](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenZiQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a55407412d696941c4ee5f5a5694c729795f5219/QQ2024715-155049.mp4)
## 环境信息

- **操作系统**：[例如：Windows 10, macOS Catalina, Ubuntu 18.04]
- **浏览器/应用版本**：[例如：Chrome 88, Safari 14]
- **设备信息**：[例如：PC, iPad Pro, Samsung Galaxy S10]

## 时间戳

- **发生时间**：[具体日期和时间]

## 频率

- **问题频率**：[例如：每次、偶尔发生]

## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：[例如：Wi-Fi, 4G]
- **网络请求详情**：[如果适用]

## 附件

- **屏幕截图/视频**：[如果适用，附加文件或链接]

## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填","2024-07-15 15:54:41","2024-07-15 15:56:04",7,"","New Issues","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'website'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}, {'title': 'badge 上链'}]","[]","{'name': 'Chen Boyn'}, {'name': 'Zhang Jett'}","[]",6.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4836","[主流程回归] Mybot bot上传照片墙 特殊图片上传失败 500！","
## 问题描述

- **具体问题**：详细描述遇到的问题。
- **操作步骤**：
1.上传图片
<img width=""565"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVhiQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16e336da8dc71ff4c098c27233ad0658b37646e1/738b4710b912c8fcc3cefa418b558545d688d53f8bb.png"" alt=""738b4710b912c8fcc3cefa418b558545d688d53f8bb.png"" />

- **期望结果**：用户期望看到的结果。
- **实际结果**：实际出现的结果。
<img width=""1132"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUxiQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--469f0b78ba8125da5963fd0665f7a5da654a0f57/image.png"" alt=""image.png"" />
## 环境信息

- **操作系统**：[例如：Windows 10, macOS Catalina, Ubuntu 18.04]
- **浏览器/应用版本**：[例如：Chrome 88, Safari 14]
- **设备信息**：[例如：PC, iPad Pro, Samsung Galaxy S10]

## 时间戳

- **发生时间**：[具体日期和时间]

## 频率

- **问题频率**：[例如：每次、偶尔发生]

## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：[例如：Wi-Fi, 4G]
- **网络请求详情**：[如果适用]

## 附件

- **屏幕截图/视频**：[如果适用，附加文件或链接]

## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填","2024-07-15 16:22:47","2024-07-15 16:23:13",7,"","New Issues","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Chen Boyn'}","[]",6.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4885","退出登录后 重新登录会去到工坊页！","## 问题描述

- **具体问题**：退出登录后 去到chat 重新登录会去到工坊页！
- **操作步骤**：
1.退出登录
2.去到chat
3.点击登录
- **期望结果**：
在哪里登录 登录成功后需要停留在哪里
- **实际结果**：实际出现的结果。
退出登录后 去到chat 重新登录会去到工坊页！
## 环境信息

- **操作系统**：[例如：Windows 10, macOS Catalina, Ubuntu 18.04]
- **浏览器/应用版本**：[例如：Chrome 88, Safari 14]
- **设备信息**：[例如：PC, iPad Pro, Samsung Galaxy S10]

## 时间戳

- **发生时间**：[具体日期和时间]

## 频率

- **问题频率**：[例如：每次、偶尔发生]

## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：[例如：Wi-Fi, 4G]
- **网络请求详情**：[如果适用]

## 附件

- **屏幕截图/视频**：[如果适用，附加文件或链接]

## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填","2024-07-18 12:10:55","2024-07-18 12:10:55",4,"","New Issues","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Ryla'}, {'name': 'Iven Zhang'}","[]",4.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4132","游客模式  - bot分享  打开成功后 chat list 快捷已经展示了 聊天区域未展示招呼语！-偶现","测试步骤
1.无痕模式 
2.打开链接https://myshell-web-react-git-pre-refactor2-atp-club.vercel.app/bot/uim2eu/1715519972
<img width=""1090"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNEF0QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--975f73806bb2c510d507d17d9bb9c06143c4cdd5/image.png"" alt=""image.png"" />
","2024-06-03 17:05:32","2024-06-03 17:14:12",49,"","In Progress","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}, {'title': 'backend'}]","[]","{'name': 'Tyler-Myshell'}, {'name': 'Xiaolei'}","[{'body': '不能复现'}, {'body': '游客模式\nVisitor-Id:\na9be5c52-b134-4ce7-9b62-2b2496432588\n接口 get_info userid 与 list_history_messages userid 对不上 自动+1\n导致被前端过滤 导致不显示 需要刷新页面\n\n<img width=""928"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHN1QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--459881279d9025abd4cf46de5eec42be6b849406/image.png"" alt=""image.png"" />\n<img width=""676"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBODB1QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8ba25b584f8c6582ded14658aad800f30cc933ee/image.png"" alt=""image.png"" />\n'}, {'body': '原因:\n\n前端并发请求接口时, 会查询user_visitor表中visitor-id是否存在, 如果不存在就创建一个user同时绑定user_id和visitor_id的关系,  因为并发请求没有加锁, 导致可能两个线程都查询不在, 最后后一个线程更新了user_id和visitor-id的关系.  导致list_history_messages使用的另一个user-id\n\n\n这个bug是历史遗留bug, 应该去年就存在的, 因为只是影响游客同时不稳定复现, 所以一直没有收到用户反馈'}, {'body': '修复:\n\n加了redis分布式锁, 保证只有一个线程能创建user_visitor记录'}, {'body': '未修复\n<img width=""1199"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNkQ0QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--18af17a484878575e20ff48cef3adc1c4f715d8e/image.png"" alt=""image.png"" />\n'}]",48.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4752","button禁用样式调整","<img width=""420"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKy9VQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--17c9c5130ee26c4f540e6662535304c04e19edd7/image.png"" alt=""image.png"" />
Basic color button（白底蓝字）
禁用状态，
背景色改为Surface/Disabled
文字&icon颜色改为：Surface/Accent/Blue/Subtle

<img width=""398"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0xVQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9dd73923840c6eb9a5bf1615707be22e6105fac1/image.png"" alt=""image.png"" />
Basic gray button （白底灰字）
禁用状态
背景色改为：Surface/Disabled
文字颜色改为：Text/Disabled
icon颜色改为：Icon/Disabled","2024-07-12 15:24:40","2024-07-12 15:24:40",10,"","In Progress","[]","{'name': 'enhancement'}, {'name': 'minor'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[]",9.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4704","点击resource bot进入聊天页面展示弹窗一直闪烁！","<img width=""1799"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTdQQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9456de3535d28393089e79972f2426268ddb3f2f/image.png"" alt=""image.png"" />
","2024-07-11 18:10:40","2024-07-11 18:10:40",11,"","In Progress","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Iven Zhang'}","[]",10.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4433","【内部线上反馈_2024_7/3】我的背包资产 linea_eth 文案 i18n 丢失！","## 问题描述

- **具体问题**：
我的背包资产 linea_eth 文案 i18n 丢失
- **操作步骤**：
1.进入我的背包
- **期望结果**：
文案正确
- **实际结果**：
reward_center.reward_redemption_content.rewards.linea_eth.title

## 环境信息

- **操作系统**：Windows 10
- **浏览器/应用版本**：Chrome
- **设备信息**：PC

## 时间戳

- **发生时间**：2024/07/03

## 频率

- **问题频率**：必现
## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：XXX
- **网络请求详情**：XXXXX

## 附件

- **屏幕截图/视频**：
<img width=""1391"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDJ2QlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0b99736e4e176f1fdaf4830893c39c3b98d241a0/image.png"" alt=""image.png"" />
## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填

","2024-07-03 21:40:02","2024-07-03 21:42:41",19,"","In Progress","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'prod issue'}, {'name': 'critical'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'maoshuyu666'}","[{'body': '新版奖励中心多语言实现已迁移到后端'}]",18.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4039","游客模式 - 当交互类型bot 使用GPT4以后 输入框虽然被禁止 但是依然可以点击按钮进行交互！","<img width=""1669"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0ljQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--28b6055107a47b5b5fab6846366aca7271352153/image.png"" alt=""image.png"" />","2024-05-29 19:52:54","2024-05-29 19:52:54",54,"","In Progress","[]","{'name': 'enhancement'}, {'name': 'prod issue'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'maoshuyu666'}","[]",53.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/3172","PC端-聊天框输入时抖动","
[Private Zenhub Video](https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzA5QkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--29ca894c5a2691e1acdaa820211e4e19caee046c/%E5%BD%95%E5%B1%8F2024-04-07%2010.22.24.mov)

如上述视频所示，未输入状态与已输入状态切换时，输入框高度会抖动一下，原因应该是右下角发送按钮的高度与语音视频的icon高度不一致导致，所以统一他们两个的高度为36px，这样就可以避免抖动了","2024-04-07 10:26:33","2024-04-07 10:26:33",106,"","In Progress","[]","{'name': 'enhancement'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Zhang Jett'}, {'name': 'dustin'}","[]",106.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/3009","工坊页-组件tag筛选回归验证！","对其组件tag筛选是否正确
https://www.notion.so/myshellai/widget-tag-2ecb522f20d447e2aba55fc22f1812b3","2024-03-18 10:45:23","2024-03-18 10:47:12",126,"","In Progress","[]","{'name': 'Test case'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'kaiyue kaiyue'}","[]",126.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/1603","bot语音选用阿拉伯语或葡萄牙语时，tts标签 显示有误 未正常更新！","","2023-12-07 13:11:32","2024-03-07 17:38:16",228,"","In Progress","[]","{'name': 'bug'}, {'name': 'server'}, {'name': 'prod issue'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'Lisun0819'}, {'name': 'Tyler-Myshell'}","[{'body': '更新\n语言切换为阿拉伯语时 标签未更新\n测试步骤\n1.语言选中日语\n2.语言更换为阿拉伯语/葡萄牙语时\n\nsetting页更新了\nchat 资料卡未更新\n<img width=""454"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEsrQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ec58469f48693fadf91a55a52897ed4fe0783364/image.png"" alt=""image.png"" />\n'}]",228.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/gh/myshell-ai/organics/1410","创建新bot移除 text语言标签 && 移除所有bot上的text标签类型","","2024-01-10 12:07:33","2024-01-10 12:07:33",194,"","In Progress","[]","","organics","[{'title': '主站-问题反馈/优化'}]","[{'name': None}]","","[]",194.0
"https://app.zenhub.com/workspaces/64b65bd28a23b42f3ece620a/issues/zh/4866","chat bot聊天更多菜单样式错误！","## 问题描述

- **具体问题**：详细描述遇到的问题。
- **操作步骤**：用户执行的操作步骤。
- **期望结果**：用户期望看到的结果。
- **实际结果**：实际出现的结果。
<img width=""720"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHpuQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--903fa70dda073d3167814708f7111d1ae433c0e5/image.png"" alt=""image.png"" />

## 环境信息

- **操作系统**：[例如：Windows 10, macOS Catalina, Ubuntu 18.04]
- **浏览器/应用版本**：[例如：Chrome 88, Safari 14]
- **设备信息**：[例如：PC, iPad Pro, Samsung Galaxy S10]

## 时间戳

- **发生时间**：[具体日期和时间]

## 频率

- **问题频率**：[例如：每次、偶尔发生]

## 用户信息

- **钱包地址**：[0xaeXXXXXXXXXXXXXXXXXXXXX]

## 网络情况

- **网络类型**：[例如：Wi-Fi, 4G]
- **网络请求详情**：[如果适用]

## 附件

- **屏幕截图/视频**：[如果适用，附加文件或链接]

## 结论

- **原因描述**：[开发说明BUG产生的原因]-必填","2024-07-17 15:11:10","2024-07-17 15:11:10",5,"","Reject/QA","[]","{'name': 'bug'}, {'name': 'website'}, {'name': 'major'}","Engineers","[{'title': '主站-问题反馈/优化'}]","[]","{'name': 'dustin'}, {'name': 'Zhang Ryla'}","[{'body': '分支测试：https://myshell-web-react-git-dev-patron-badge.myshell.fun/'}, {'body': '<img width=""562"" src=""https://api.zenhub.com/attachedFiles/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeTcwQlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1a6fa7c4a3b7b2b96e97cc4dc2c22a3a2fbd21d7/image.png"" alt=""image.png"" />\n从列表移除按钮错位了'}, {'body': '同时删除按钮应该图标和文字都是红色的'}]",""
